,,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower,south_tower
t_hour,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,cluster,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,1,106.5041105,115.906384,106.008334,105.196825,111.9775355,102.615903,106.6535645,137.010425,456.8522545,444.855075,454.131274,467.8047855,506.537625,510.003035,492.1675355,496.53753550000016,470.626713,453.3001,392.8195185,181.6790355,151.9411855,112.6343465,112.41825,105.64475
2017-07-27,1,106.194059,115.247825,102.141758,112.8698895,100.7103645,100.653336,112.1488395,130.2926425,398.5477145,436.5702105,438.789078,429.7932145,460.645633,443.7916355,470.10275,474.5109875,510.15751449999993,454.2215145,371.856847,187.0834145,131.50116599999998,115.8559105,104.0678355,109.662091
2017-07-30,3,87.870212,83.9055295,81.940559,90.896,80.8517735,81.26015,90.3045205,79.479375,80.6559975,89.01318549999998,79.588188,90.142175,83.2408525,82.9681645,91.4533935,81.8647395,80.7538855,91.2418855,81.9923435,82.5748645,86.725709,77.9024605,80.41193299999998,87.5457395
2017-08-01,3,100.804538,88.4193025,96.5754705,85.3935145,92.7665785,84.01325,84.713761,106.9376145,104.387064,117.574413,344.2832395,268.043127,247.62605,232.6297395,238.0048395,242.446289,127.8624855,108.7349955,104.300538,92.7751,97.974526,79.7234395,79.335165,89.29570600000002
2017-08-02,3,80.4562885,80.4134625,89.049675,81.093216,79.9345105,89.04312,79.9109125,101.438625,118.0693155,109.8181,343.523078,265.679831,223.8460395,226.147063,226.4243395,234.8732975,120.2114895,97.2724855,96.2018355,100.4494755,90.6742225,80.82315,79.9458725,80.60486850000002
2017-08-03,3,89.3177745,79.8908105,80.40100799999998,79.546236,76.95198549999998,83.259862,74.4353025,93.6200395,100.601333,108.0847395,353.99622,306.5080855,254.626353,262.48842,269.967675,290.796406,125.2806895,98.971323,103.5543605,95.3304575,90.2769895,78.85555749999997,76.6185545,85.182225
2017-08-04,3,75.917388,76.0788595,77.425475,76.1688815,85.4699895,77.7342155,76.4468135,95.757625,113.8977135,104.388375,355.5565285,340.22635,262.228842,255.1278105,263.800294,278.1738795,122.7460895,104.1303265,93.7327855,89.042683,85.8012355,84.93116850000001,76.2746355,77.120012
2017-08-05,3,75.417023,78.08753,79.904139,74.23756,74.0424395,73.55977299999998,81.4959115,80.5572355,83.5616105,87.8660605,87.8643125,94.3738645,84.973339,83.5179105,85.7501065,89.7123855,82.901085,80.397075,80.340265,80.943325,89.9479285,73.2339895,73.514325,74.70799050000002
2017-08-06,3,72.88875949999998,81.210769,73.164725,73.09480500000002,72.5238645,72.816873,79.9445615,71.5331855,72.31279350000001,72.4508855,71.9583865,82.30895,73.82743549999998,73.24491450000002,72.6344255,78.14761750000002,78.2520605,72.4762315,73.5945145,72.21577950000002,80.2259895,71.7599885,71.60245,72.158751
2017-08-07,3,72.6060205,81.254906,72.762685,73.0189855,72.0344245,71.338502,79.3082895,93.4360625,102.9827645,99.7550825,341.9160105,333.9936375,223.4234605,220.1009495,221.490828,221.220325,124.660805,92.5566,90.4941785,88.4197395,86.9601595,87.4072105,71.995313,73.1269245
2017-08-08,3,73.9462995,74.52051750000003,80.9907395,72.619786,72.3927645,72.6016505,72.749138,94.140725,100.6037365,96.6899645,336.968952,250.258975,215.3136145,204.18825,217.5440625,186.840661,108.83485,94.5705145,87.7677355,82.34478399999998,80.9033395,76.155553,72.5378485,78.0919
2017-08-09,3,74.2635615,71.076302,73.998958,73.189634,79.3664105,71.826194,75.9506,89.2404255,95.081149,102.7096395,345.01171850000014,239.49785,186.722234,195.4701,220.5794645,187.1306105,112.6391535,89.4976,92.4925795,86.43881850000002,92.5129,74.4942975,74.803475,76.1745625
2017-08-10,3,71.9959685,81.42926899999998,73.2986655,75.3315895,74.3295485,74.300925,77.088111,95.7613395,92.4838395,98.8386935,339.4980895,246.6972065,235.881675,225.654127,224.1445105,224.473353,126.27115,90.3788105,88.26526,87.0978145,83.0127385,83.0905245,70.61548549999998,75.198086
2017-08-11,3,74.868588,74.83777950000002,81.57675649999999,73.94345899999998,76.070775,73.83136850000002,79.6941605,95.719606,96.5697895,95.210064,336.674851,276.4424855,231.520852,221.0346,229.991352,260.6523645,96.8241235,75.8195,228.79135,84.0351,66.3486175,64.8497075,70.1859145,64.9382
2017-08-15,3,68.355103,68.56901450000001,68.75758,71.898736,73.48155,68.0253865,68.6891895,87.4535325,93.7218605,99.567391,216.325925,218.1427525,218.947925,228.13585,217.068825,213.5874645,97.12325,85.0692605,91.782673,82.8989,81.5833115,72.0431645,75.23829,75.28308249999998
2017-08-16,3,71.70798549999998,70.41949100000002,70.84818800000002,72.7969895,76.5106155,70.29713100000001,72.4399605,91.1413755,107.3199895,129.6760355,257.0287605,268.2889395,260.7629255,266.1039395,260.82192050000003,262.09075,145.9143,124.9018105,130.43029750000002,105.4334605,95.4222275,77.3745645,82.092198,81.8501
2017-08-17,3,77.73705600000002,78.64994899999998,78.1493655,88.51063549999998,78.4801745,80.5463105,77.387019,94.8689855,118.9612325,122.1159355,258.2632855,266.6209105,269.503144,265.1132605,264.818941,262.5970145,144.14204650000005,141.4094855,119.831955,104.6652145,89.811803,84.32636049999998,76.13414,76.7736895
2017-08-18,3,74.842805,73.768659,81.817325,73.4415645,73.357005,73.18635649999997,74.5122145,106.98197,112.057725,123.0629145,255.224606,263.9552105,258.91813,254.3412105,247.2251025,252.3384395,247.658388,255.4520645,250.935888,172.3455895,104.583714,76.0963395,78.7865115,81.65345
2017-08-22,1,90.69935,96.3185145,89.5458885,89.188641,93.2402865,90.1240395,82.997225,171.8198785,265.3099105,265.41763100000003,279.74118,292.779075,286.9658825,294.8002,433.9123765,421.08446,407.3277,406.5767155,382.543245,228.7548605,128.07421200000002,91.8283395,90.00299050000002,99.3119645
2017-08-23,1,95.159809,89.056667,92.657547,95.5354105,88.403352,89.1823045,92.851575,222.9152295,352.64589,285.81985,333.2509560000001,333.5548895,374.2741125,372.136964,377.1382105,387.3364795,340.4192855,338.8653135,334.2977895,204.2610105,117.725178,96.3294395,88.6941755,92.3942545
2017-08-24,2,91.707509,100.7142975,90.9604575,91.3074355,91.296292,99.1384755,88.1391855,223.9172705,329.2609275,273.5036605,285.71497,327.7755645000001,326.7473035,324.925669,354.6073645,370.7492705,344.5707855,336.3875235,302.0034895,198.2232,117.26458,96.4059145,88.8991285,90.3460355
2017-08-25,2,95.3378865,95.5354105,90.1039375,89.57778950000002,98.65275,88.4529515,85.34238549999998,229.747506,298.54092,259.5052395,288.59917,298.0193605,295.7736175,293.7857045,327.8738895,311.320111,316.8177895,295.619138,296.857159,197.3638395,116.372226,93.7764855,85.5560785,87.6938825
2017-08-26,3,82.1736985,90.425788,82.797516,83.2959145,92.3697825,83.695551,80.38615,92.2592215,95.7539105,91.5285575,93.57044,103.4560355,94.1134125,91.2930145,90.7943975,101.0328705,91.6788855,93.7817295,91.3839105,99.50053,89.0678105,81.98884749999998,80.021692,91.461478
2017-08-27,3,83.0044355,81.5265015,81.75155649999998,91.214573,82.644566,81.9958395,79.1640795,89.9308855,79.700497,79.2811955,83.4270145,89.282159,80.855925,80.7822905,82.16321049999998,91.20627,80.97173000000002,80.1530105,79.6465275,89.6761145,82.694384,81.07595450000002,83.3212605,92.4213485
2017-08-28,2,85.4490135,86.2579005,86.916678,95.1735745,87.5129645,85.53859849999998,84.256222,227.2974655,351.9036455,287.2656645,331.1889715,333.004925,334.0891220000001,347.82162850000014,357.3823145,303.344861,335.0734645,309.41348,278.3499905,204.66895,117.65263600000002,92.480125,88.70706700000002,88.91202
2017-08-29,2,97.902858,89.344213,88.607431,97.5967395,87.881137,89.2793185,86.8172605,328.4004745000001,237.498575,284.7205765,302.733498,303.7733395,341.7595645,313.8024895,335.1897065,342.4911025,341.79955,313.7797655,331.443961,146.832,104.048826,94.730675,93.4635935,94.058569
2017-08-30,1,92.7189455,98.5498365,90.6169755,89.426369,98.1429895,89.868176,86.8137645,112.0605655,406.752608,284.5344145,316.3362155,337.5752895,334.0688015,347.44996000000015,358.7588645,368.616492,362.794778,339.986,311.37998,158.598225,104.923263,89.2723265,97.7859605,95.059736
2017-08-31,1,91.5154475,90.14873,98.1871265,91.910277,90.4989855,99.365497,88.9295,105.8040365,408.674097,274.2028605,311.929726,345.9801105,376.0465845,369.809065,387.2656855,393.6096145,382.5061,358.3944065,308.3675205,146.5407395,116.873465,90.672256,90.7174855,104.510298
2017-09-01,1,95.129656,94.1042355,101.5834905,93.2957855,91.622731,101.7866955,90.96155,112.957945,440.1855115,285.4047,310.2230225,344.978725,352.1951245,361.4547175,381.927075,371.334195,363.2525355,350.506338,317.2536970000001,148.6964605,109.8493455,98.4816645,87.8630015,92.106927
2017-09-02,3,88.020977,97.6295145,83.5253395,80.717833,81.8865895,86.745374,83.575376,89.9601645,91.6937435,94.4756855,98.2644755,93.2267395,92.646185,96.8485955,97.2143645,92.7158865,92.9571105,101.264262,94.300667,91.4276105,88.996798,87.6003645,82.812811,81.234367
2017-09-03,3,80.07653549999998,85.843406,85.32862,79.784838,80.802611,79.6613855,88.04435649999998,80.9361145,79.8414295,79.7378605,90.5901,81.2315265,81.4386645,79.6447795,89.4283355,81.661753,81.8009375,81.555125,92.606855,82.953525,82.5997735,84.1524345,93.3869,83.6376485
2017-09-04,1,88.339113,87.19810600000002,95.396663,87.621122,88.7802645,89.37218100000004,94.2172,117.1983745,592.146799,351.4063395,397.798041,442.136061,428.576825,441.490612,435.131825,451.359383,456.3339725,420.76916449999993,398.953469,156.6607855,113.3261175,92.225791,99.603225,91.811952
2017-09-05,1,92.7014655,91.0994235,99.428425,90.6528095,90.8123145,90.4443605,91.8681065,119.5013645,499.4387785,321.6802885,377.4806,400.323901,404.6438645,420.33915650000006,422.7138145,438.4493105,448.160106,421.896406,369.756625,169.887683,121.3839605,99.7437205,101.7325075,100.1422645
2017-09-06,1,97.692661,99.9058475,106.0089895,95.794333,95.1639605,102.628576,93.170148,117.279875,506.306889,330.0916645,369.999597,401.0569685,446.340875,408.6944175,453.0014105,492.568483,453.429889,453.4493355,404.6477975,172.774505,139.0971,103.334331,101.9265355,110.461364
2017-09-07,1,99.6672455,98.435124,108.4771655,99.179772,98.142334,107.9973395,96.4592285,121.1047175,530.0847144999998,328.90346150000005,422.7719355,430.1921955,444.980494,469.829625,488.072627,408.00505,359.188217,339.1637845,309.4578355,177.15674099999995,125.6954025,102.7424145,109.523125,102.09631
2017-09-08,1,103.6710395,105.057422,104.0497,100.545397,99.1153145,108.0773105,97.5853775,122.3213255,444.50918949999993,395.6844905,381.6939355,407.918087,404.0443005,393.4383105,452.211533,415.83609,395.911075,380.5708455,321.6470765,162.32365,134.726226,99.428425,99.0279145,104.8924545
2017-09-09,0,102.639501,96.2337365,95.361703,103.963174,95.408025,95.0643245,99.9783895,108.0838655,107.970901,110.0110355,119.31411,109.785325,110.252478,118.681334,107.8516,106.9459175,115.6302,110.4480355,107.294862,105.4443855,113.3859865,94.6469895,94.4315485,103.465431
2017-09-10,0,96.661341,94.537084,94.749466,101.894853,92.3186535,92.9936,91.6207645,97.2834105,92.4545605,91.738973,93.550775,97.2777295,98.318445,92.53475,91.9882815,92.53475,99.293392,93.810353,95.266,92.6485885,99.04605,90.9397,93.8756845,91.6570355
2017-09-11,1,104.086408,95.6957895,97.3721215,96.6287845,99.231775,103.7593135,97.2558795,128.7544025,497.7305455,335.342875,368.1364475,388.0981705,416.231575,402.5764175,432.25855,471.1994015,460.3985095,451.737825,385.936113,173.019225,126.77785149999998,119.3457925,109.6797895,109.462819
2017-09-12,1,114.3880275,104.563612,103.0155395,103.4669605,113.1473845,103.496458,103.4416145,130.5211935,430.52868550000005,320.4116775,327.9420615,407.841175,407.85647,410.5905605,437.8143495,450.735784,449.5674645,424.840038,337.34215,172.166201,140.938181,111.8245855,109.500401,121.6269325
2017-09-13,1,109.49909,109.053787,114.0371165,109.5996,105.4867745,105.6336065,115.116725,134.2466185,410.2993,327.014092,389.7603,401.7054765,425.29561050000007,447.5083205,453.2701655,525.1719605000002,480.0967215,455.1392145,385.869689,166.049075,131.0088855,122.6875315,111.5261145,113.37833899999998
2017-09-14,1,121.4193575,109.3481065,109.0671155,117.56611,107.593333,105.9578605,113.706963,131.5079395,417.0572865,364.362297,383.3436105,381.134794,404.9679,401.5660735,432.40778550000016,448.2420435,434.884483,393.3836855,329.2137315,169.1664145,133.446253,122.5057395,110.7600535,109.884961
2017-09-19,1,113.796111,103.9035235,99.6213605,98.3785325,98.6922985,107.3121235,99.3993645,132.3780065,244.9968395,409.216414,337.117095,382.5897855,387.2241705,380.21185,395.7631505,426.17551,413.4603395,402.7971025,297.3520615000001,178.63139750000005,142.784069,127.8662,108.717734,105.079709
2017-09-20,1,109.8982895,106.0304025,101.19172,101.991867,109.3773855,100.9236205,105.5208605,138.722591,217.38455750000003,440.721492,367.6553105,410.540524,412.2376135,418.62415,439.93511050000006,483.433872,457.9687895,431.766488,330.5443965,184.424925,147.50978700000005,116.855111,108.4561895,107.487142
2017-09-21,1,113.526919,102.840958,103.198861,105.2949315,108.0637635,108.8044785,108.539875,143.960036,229.3413145,481.091552,390.3679485,409.348825,412.4832075,408.7031575,459.210525,474.97967,445.753547,426.7595605,324.26274,181.5033615,137.1743,115.1877375,98.6892395,100.47504
2017-09-22,1,109.6242905,100.0815215,99.455519,102.08757,104.855091,100.6046105,102.3770825,144.70730600000005,207.3855605,411.3426375,349.2504,380.1172395,352.074731,401.5411645,409.1807985,415.1794975,404.082975,373.9769525,288.256125,170.311136,128.3204615,102.14875,111.6235655,105.1384855
2017-09-23,0,100.0487465,102.8857505,92.7167605,91.8912675,92.9933815,99.8108,91.5241875,100.979775,111.6135145,101.581524,105.0038895,107.4392905,115.4106075,110.768575,106.06230349999998,115.466325,106.90789850000002,104.8435105,114.070547,105.0388495,103.2047605,100.520488,97.461925,95.1906175
2017-09-24,0,93.2831125,101.2028635,92.0826735,90.4989855,99.6458325,90.552081,90.4627145,95.442548,93.1100605,91.362716,92.212681,98.1976145,90.1856565,91.562425,100.458434,92.282601,92.1486605,101.447802,91.234238,93.7839145,105.446789,98.3212855,95.8736485,104.364777
2017-09-25,1,102.178903,97.5893105,98.0612705,103.1829105,96.583992,98.433376,108.168425,142.5854525,219.6106355,548.3596175,372.169739,442.30583550000006,459.557066,453.83913949999993,480.917189,487.352451,504.48001050000005,473.9507535,363.9202715,182.1780895,131.1513475,104.694275,112.251316,109.222469
2017-09-26,1,104.4912885,111.194213,101.2421935,100.673875,102.007162,106.9730115,100.9725645,139.3507785,220.7909725,456.8251605,407.980141,404.5311185,416.6176645,453.3195465,463.2162855,480.329424,470.4669895,439.5820145,360.6344685,171.0787265,141.7774395,112.3371865,110.25073,115.5827855
2017-09-27,1,107.9296045,105.4299645,111.577462,101.7591645,101.7478025,110.4515315,104.109569,145.6995145,224.06169900000003,465.430783,420.863775,446.9891645,434.651125,447.0145105,476.271005,491.037235,509.65125,484.831398,382.4416425,174.2500355,141.68960249999995,114.6251,113.14519950000002,122.751552
2017-09-28,1,115.6714965,110.142791,108.1546595,112.84214,103.5652855,106.213724,113.6529935,145.7357855,225.495059,542.5973355000001,441.316249,480.0525845,481.68325,520.0649599999998,549.098366,581.05705,565.3868855000002,509.04469400000005,401.27525,182.23774,134.1153,120.478278,113.5376255,117.345425
2017-10-10,1,113.565375,110.94927450000002,101.239353,109.546723,102.703303,98.5397855,98.1491075,139.7869045,219.0608895,547.751095,446.29936,487.917492,459.8732355,520.789069,498.102214,541.366525,550.8385,521.7222825,457.45990300000005,188.052025,136.3892295,117.335374,111.108998,116.39495
2017-10-11,1,113.6722215,113.183874,112.848258,109.5089225,109.042425,111.886858,107.793916,135.01115,227.762215,471.8085795,412.5802215,423.55853550000006,435.401017,465.1133025,467.9323895,536.4670995,528.7169044999998,495.106142,403.8087575,189.3339645,145.748677,112.513953,116.309735,109.9782605
2017-10-12,1,113.3833645,117.047391,102.854505,102.5247885,109.9564105,101.971765,100.773074,138.0410895,224.9582045,555.3396,345.854473,373.8969815,376.0784855,360.5090495,379.6592635,374.0328885,390.417111,368.863834,333.2961855,197.184014,143.1762765,124.36146,111.85015,109.488165
2017-10-13,1,119.87237749999998,111.4776075,115.4267765,109.1453385,107.2688605,117.6484845,105.0510855,146.0609135,198.07462,350.5030605,390.5506145,381.1105405,375.71075,372.811692,374.552263,394.565989,375.6015,367.1833505,329.78205,173.7949,134.4594375,109.291515,106.6898355,107.1062965
2017-10-14,0,103.013136,109.0343405,98.7429905,98.0909865,105.4081145,97.451874,98.6774405,115.9760855,107.2400185,111.691956,117.7278,110.8924645,118.2522,114.272878,117.736103,120.4372,114.2451285,121.0090145,114.3797245,112.2279365,118.6745605,96.4391265,106.0089895,99.765352
2017-10-15,0,103.030616,108.432373,103.7400855,109.9647135,105.81955,100.336948,108.233975,105.0143775,104.7102255,105.9288,105.904328,109.815915,105.8414,112.43573,101.49325,105.475194,108.400909,107.9243605,112.452773,111.4470175,112.72415,104.324136,101.0708895,111.4933395
2017-10-16,1,107.838927,115.4744095,112.284091,109.9529145,116.698665,107.505933,115.5428,144.7311225,209.604428,371.7740355,383.0988905,401.1622855,389.322863,377.6739725,389.0866645,394.071305,395.245087,383.2964145,349.7815735,194.957936,143.91873950000004,115.0946565,105.0183105,104.4510845
2017-10-17,1,113.3064525,109.0518205,108.801201,111.065735,117.0358105,108.111178,109.195375,135.927976,233.5255895,338.7224145,376.638064,393.3404225,375.3757895,387.440267,380.6014355,386.6381535,396.390901,376.6356605,344.081564,188.312477,136.3730605,120.4116355,102.291212,102.5929605
2017-10-18,1,110.591153,101.363024,104.4921625,112.846947,101.8465645,105.646498,112.654667,135.3535395,241.443811,345.038594,368.008625,374.5380605,381.4951005,366.195075,493.0393505,423.4816235,410.2993,380.8085735,335.5550385,199.1262605,148.264923,116.7360285,104.6979895,108.1341205
2017-10-19,1,105.8704605,100.315972,100.500823,107.5428595,103.132,101.61998,102.177592,135.1468385,342.3167395,372.762748,391.7532385,378.7042,390.973412,371.077676,406.1003855,431.16605,399.525939,393.6349605,332.77113,197.4542985,151.3368145,105.794641,100.4962345,111.28205
2017-10-20,1,103.248242,105.052178,105.495733,101.0708895,105.9250855,104.6944935,99.8730725,143.5108,331.7452725,378.308278,417.6409,425.266987,375.021164,446.94175,455.24453150000005,440.26089400000006,444.8150895,400.5203325,339.251403,185.8488895,129.48091499999998,106.984592,101.1508605,102.378175
2017-10-21,0,103.4805075,99.010216,97.6212115,98.5450295,101.2601105,97.940877,98.0984155,108.9622355,266.5435615,177.6079435,213.682075,135.501901,109.7226155,108.3323,113.2129345,111.1782625,109.8108895,108.1437345,116.318475,106.0649255,105.365944,98.0590855,102.3687795,95.3824605
2017-10-22,0,95.0730645,97.737672,95.9225925,93.617636,93.695859,97.1597395,93.540724,92.379615,93.3831855,96.08319,94.3847895,99.1406605,99.0663705,101.4021355,96.4810785,99.7345435,97.4437895,97.956172,95.7499775,97.6404395,100.7378955,95.543495,95.72485,95.5091905
2017-10-23,1,103.6006825,100.0002395,99.118155,98.729225,102.4806515,100.7759145,98.0612705,127.836484,412.0182395,275.459017,309.3909745,366.850575,359.104313,355.74793450000016,407.185675,441.376992,451.9718385,421.2389395,361.518738,184.136505,132.9535355,112.0251685,101.7578535,104.411973
2017-10-24,1,104.650575,110.4751295,97.6653485,97.2641825,102.837025,105.552106,98.4654955,136.6352605,400.999066,301.2286885,375.229176,396.8434145,384.9902265,444.15674900000016,444.1668,485.9831115,507.4712755,469.47631050000007,350.82622200000014,193.272427,141.9522395,119.035741,105.9644155,106.464125
2017-10-25,1,114.73129099999998,105.8691495,103.122386,111.6834345,103.4053435,104.9418355,112.2829985,143.8763505,418.58045,296.82788,401.155949,423.7224105,403.373287,430.9123715,441.9527395,453.762883,465.307986,422.7990295,333.4093685,198.7657355,149.1566215,122.1399705,108.9696645,107.9912215
2017-10-26,1,116.7351545,109.210233,106.516128,111.126915,99.452023,99.984289,106.2637605,135.502775,412.4552395,313.8160365,382.66779,364.5880075,402.19295,444.615162,486.5245545,495.3204905,507.29145,461.8733845,243.4175215,181.2713145,139.681806,124.5268645,109.6400225,108.874617
2017-10-27,1,118.5360315,108.1061525,101.5214365,106.874031,101.0997315,98.689895,101.9754795,142.5129105,418.8581635,366.2070925,397.273641,422.6954605,438.1582685,489.18217,488.3450965,533.469498,524.1996355,461.51154850000006,232.02777200000003,151.3586645,136.1991345,107.6621605,109.3009105,112.9271365
2017-10-31,1,100.784436,101.3260975,107.2889625,98.5616355,96.997394,99.205992,113.4707645,376.7720045,346.59256600000015,351.6064855,378.7843895,404.6792615,453.3510105,428.972747,473.809384,485.5944,425.724089,256.2421605,205.97121,157.75110049999995,122.7133145,111.2442495,99.9856,103.83557
2017-11-01,0,105.5523245,98.40366,99.0008205,107.9099395,97.1217205,91.4896645,106.652035,102.793325,110.668939,115.5565655,126.7664895,123.5742045,118.0409105,124.764811,118.393351,118.0081355,130.9140565,117.5038375,111.314825,116.86887649999998,100.0439395,97.7964485,106.721081,94.2318395
2017-11-02,2,93.751795,99.1227435,98.891352,96.259738,95.2277625,98.4742355,100.8078155,470.08461449999993,301.9270145,328.012637,353.2124605,407.309783,415.717663,362.12005,424.428384,432.9125205,342.7463105,252.006101,198.3068855,164.06728,131.1845595,106.420425,103.6522485,104.7622285
2017-11-03,2,103.624499,95.8177125,96.611523,104.9711145,96.4928775,91.375826,102.2324355,385.1978015,274.42332700000003,325.6705355,368.9344095,363.8499145,360.3530405,391.223813,403.0632355,370.7121255,302.730439,228.845975,202.1891935,154.631576,110.1639855,103.278395,103.4997355,91.1654105
2017-11-04,0,91.9279755,101.066301,102.242705,91.803212,94.7317675,93.6200395,105.759244,254.799405,151.1729395,173.756444,133.5399895,118.0811145,112.2353655,106.6133605,106.0422015,110.2260395,104.2976975,109.336526,107.1596105,104.520786,96.2564605,106.101852,100.5163365,96.2966645
2017-11-05,0,92.020838,98.123106,93.7310375,96.3075895,97.5338115,98.1342495,92.40365,94.1204045,95.9505605,95.901835,90.378155,91.343925,101.9462005,93.638175,91.9327825,91.5831825,100.0692855,96.8424775,97.2034395,95.4554395,98.9951395,93.3941105,100.7016245,99.9949955
2017-11-06,2,105.677525,102.920055,100.5674655,98.8675355,101.522092,93.729508,108.7983605,348.2538215,235.3426355,296.316153,295.885708,308.1287,342.938809,335.5681485,377.2111895,391.371519,302.1599355,241.737475,219.009105,171.4825145,127.639397,110.284816,103.2631,97.0941895
2017-11-07,2,103.0714755,106.8978475,101.03003,100.2226725,96.163598,99.169284,112.9208,317.3539885,218.375892,292.8374145,320.2193975,315.503075,367.9476635,335.9201520000001,366.1695105,364.915539,324.476433,253.3544645,212.7619715,178.60627,136.9302355,113.048841,106.809355,109.8397315
2017-11-08,2,110.2706135,100.185309,100.7016245,106.2410365,97.563309,101.5625145,117.602381,312.8511405,228.2086105,286.552262,327.912127,319.5162645,331.051098,350.4851435,365.211825,371.828005,342.2035565,261.5882,216.8260715,174.7604515,148.080509,118.1466645,111.700259,106.641984
2017-11-09,2,113.03005,101.054939,99.954573,99.9674645,98.903588,102.4330185,116.4240105,294.9011470000001,234.7854605,292.8087910000001,326.6795685,325.8272,345.3875385,365.211825,364.9992245,361.713203,332.1368245,257.9595705,229.3850145,195.423341,131.4852155,114.8473145,116.85817,104.6119005
2017-11-10,2,101.1364395,109.70885,100.410801,100.009198,105.6480275,97.658575,115.333914,283.4681345,232.9063605,284.7262575000001,315.445828,330.3652265,336.3879605,370.7606325,386.6844755,364.5600395,384.802972,284.8682825,218.1357605,186.1106525,134.896656,110.124,111.7354375,107.3151825
2017-11-11,0,106.425669,107.09122,103.7247905,109.4975605,107.3370325,104.2644855,104.425083,117.8534375,280.0333145,185.246922,208.4562105,192.167691,206.3878895,163.6724505,123.9150645,122.13276,118.3249605,119.9160775,116.79262,114.636025,111.0261865,107.4218105,104.3488265,105.1384855
2017-11-12,0,105.482186,462.5109675,105.2704595,105.9469355,105.4220985,108.8228325,104.8400145,106.11671,107.3344105,109.6360895,105.9871395,105.67097,110.375275,106.113651,106.0391425,106.726325,109.95794,111.4277895,111.166245,112.4401,116.7487015,112.1523355,110.83281399999998,109.260925
2017-11-13,2,111.01482450000002,110.1036795,109.8008385,112.0391525,108.0956645,110.1814655,109.807175,146.57832150000004,377.72095,278.2219495,311.52419,363.3071605,360.49856150000005,366.6248645,383.501586,394.1882025,385.1243855,303.4058225,219.6871105,197.957067,164.2973605,119.27478,106.223775,111.3303385
2017-11-14,2,110.655392,105.284225,103.888447,102.733456,98.081591,98.925875,97.494263,138.6563855,312.9125390000001,271.087706,296.712075,334.3978625,345.8162355,320.112114,333.6785605,376.6990255,369.4835,295.161162,239.167915,188.84955,153.2980705,127.0359,108.5322275,113.9086385
2017-11-15,2,109.9673355,104.481019,110.844176,103.397259,102.695874,111.5370395,106.998139,140.593825,314.563962,283.796977,309.5526645,322.177376,341.4208895,335.9802395,372.5169355,353.2163935,378.1306375,274.7928105,231.1880765,190.4810895,154.085763,116.6862105,102.4033025,101.65931
2017-11-16,2,103.0627355,100.5849455,101.9413935,99.7769325,100.7868395,102.439355,101.3403,139.718514,316.54095,260.836123,309.0645355,343.925555,331.6661755,376.1768105,363.1751865,375.8674145,364.0985675,310.1679605,221.687041,180.3134105,139.902928,107.3999605,104.3894675,101.4196155
2017-11-17,2,102.6257355,99.258869,99.2783155,103.0557435,97.068625,100.4070865,107.1998145,132.91398700000002,305.7105605,244.2486955,278.4127,321.162225,333.527577,322.96485,360.1126905,358.1579895,262.25309550000003,238.197775,202.8031785,170.17501049999996,130.9944645,114.1472405,104.650575,104.9916535
2017-11-18,0,105.202506,104.392745,101.52384,104.410225,102.102865,99.8691395,103.8829845,110.207467,121.5259855,285.646798,170.7942395,183.4366495,174.0171145,122.480175,110.7430105,116.689051,116.3986645,114.453359,118.5508895,114.0594035,113.1722935,103.132,106.379784,103.8165605
2017-11-19,0,105.5968985,105.939725,101.8386985,99.7494015,102.618525,102.8988605,101.4095645,103.065139,101.3038105,102.767105,102.5715475,103.9223145,101.9920855,100.3314855,103.5740255,104.9090605,104.874319,103.863975,104.2636115,105.4081145,104.9593155,98.338984,102.705925,100.432651
2017-11-20,2,103.8312,104.9986455,99.281156,100.2370935,103.8749,102.816486,105.766236,142.52492800000005,176.26395,220.422363,247.7971355,240.360925,249.3056595,241.650075,253.342447,275.005848,555.7291855000002,272.0541315,221.7628605,180.501976,148.0191105,106.9349925,106.2965355,103.811098
2017-11-21,2,107.414163,99.4229625,98.7425535,102.1231855,98.3527495,105.3438755,102.7387,143.98756699999996,184.672267,213.5983895,236.822099,479.7532395,383.9602175,347.7635075,393.9517855,405.440734,337.08869,273.004825,234.09805950000003,188.949186,151.2894,109.404698,112.3052855,105.3993745
2017-11-22,2,108.6327375,104.4091325,106.3918015,107.547885,102.1979125,110.2513855,107.892678,152.75335,193.5580065,224.88653650000003,419.8696,341.7643715,321.056908,330.26275,368.3833525,345.760081,341.0638605,269.4885045,224.4869,178.002336,141.031262,118.481625,110.0927545,113.1425775
2017-11-23,2,110.464423,112.723713,109.41977450000002,112.5465095,108.4426425,112.4582355,110.053206,137.4546355,187.9128405,209.6243115,411.0603355,381.348924,333.1688,343.50385,346.684336,370.4521105,315.733374,263.0702855,227.2109395,176.0028425,144.251078,110.5319395,105.128216,114.238355
