,,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil,civil
t_hour,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,cluster,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,0,106.1927066,91.6417359,89.083485,87.99783670000002,84.02253509999998,89.57810690000002,100.8354799,170.6686089,251.4849785,267.9401767,295.3480715,300.5653685000001,282.58621560000006,276.8090089,293.7498566999999,300.1640967,276.9602017,227.1114392,193.0707239,157.63032980000003,132.698408,97.5050385,93.1708449,85.33917240000002
2017-04-29,1,83.2020469,79.3674386,74.235283,74.02262040000002,73.22007679999999,71.8366245,71.44737940000002,76.27524040000002,84.61413420000002,89.8006963,101.301085,106.7604432,110.19587959999998,111.1566793,102.7994591,102.7931594,105.7062934,97.7348821,98.368861,89.8010781,87.7674204,79.7469478,78.566804,79.09750600000002
2017-04-30,1,79.0074012,77.9221347,78.82814609999998,79.19696490000003,76.28134920000002,74.94829449999997,75.0710432,71.0693974,69.987758,75.6983406,77.4135771,76.64940440000002,77.0037148,76.5205469,80.08999509999998,79.72518520000001,83.4173821,82.4353925,82.14827890000002,81.9653967,78.0355293,78.20753020000002,78.7968385,78.1844313
2017-05-01,1,79.13167709999998,80.0014175,78.6288465,76.9817613,74.96643,72.990615,71.78336340000001,111.5596692,162.3629317,170.2950176,148.0185148,143.09844909999995,144.2243773,145.2894084,128.8723902,141.0050397,161.6035315,148.9617517,133.39862920000002,109.1843005,94.5201261,86.11308100000002,85.3744889,87.4503355
2017-05-02,0,78.96330329999998,75.243235,76.5192106,74.3311148,72.2751218,70.2616995,93.6228961,167.8400436,260.4778957,275.9806938,285.7156393,276.95791089999994,275.7724219,279.011804,299.1336185,307.198189,291.8807548,269.16613650000005,239.3935634,175.1690764,147.7625179,126.383436,102.6226857,103.1969129
2017-05-03,2,92.3308849,87.6511623,86.4255843,83.4084098,80.36565470000002,89.12147409999999,97.6417229,168.4982668,247.4031547,262.6696186,290.4159791,294.4712678,294.7910253,296.0607012,296.834228,305.7710206000001,307.4257418,286.54834510000006,255.5498122,208.29977140000003,159.0819334,129.3234869,122.246633,124.1756775
2017-05-04,2,116.47687140000002,103.3124074,96.0751975,93.457004,92.7611735,103.0220485,111.2647287,187.1827952,261.75902560000003,283.8236294,302.2055813,303.286648,321.0529474,323.4076989,326.19063910000006,318.4089824,301.9282036,260.2776416,223.08612180000003,189.4365606,147.7147929,130.07563290000002,121.7722465,119.6742555
2017-05-05,2,109.3435111,102.8296213,99.9663122,96.4085089,93.5297369,104.6128182,112.7249228,180.9084849,262.2563201,276.65113460000003,281.8231883,280.5223957,285.000337,296.2510285,317.70971569999995,337.8580653,319.2651689,284.738804,243.2501252,188.4095186,140.88744530000002,120.188731,103.9696761,97.4668585
2017-05-06,1,86.64683740000002,89.29920200000002,87.9357942,84.85562270000001,83.5832742,82.3678139,80.56247259999998,88.6908037,103.5453054,108.7585935,116.0320744,118.3692631,119.3959233,115.754124,114.5111741,120.78185729999998,120.4632452,116.5528496,117.7853,113.3111767,107.68459009999998,100.5010231,100.8013088,94.8616462
2017-05-07,1,94.4092132,92.4066722,91.5147874,85.2904929,82.7097158,77.8975086,77.5974138,75.6156809,80.49126690000001,77.9404611,79.960374,83.54566690000001,86.3219256,85.92905340000002,88.9790627,94.3213992,99.6215468,101.2541236,102.4461032,96.1905011,92.4314892,92.5739006,90.5608601,94.3729422
2017-05-08,2,91.1984661,89.6966558,83.1997561,80.555982,82.44684649999998,92.1140225,96.5997907,181.7640987,272.8043087,294.11963,300.6144298,306.8480784,321.4133666,328.5238189,344.92346519999984,337.505473,328.3659446000001,293.9642374,256.0518792,195.9620953,145.3640503,123.6264582,125.113951,115.4322666
2017-05-09,2,112.2648538,95.0825175,91.6171098,91.8950602,92.3976999,99.15346,119.2139956,185.5826714,262.6169302,298.0821413,322.8306082,325.1196901,340.0780414,340.1005676000001,358.2631754,348.4852774,331.2809876,293.8594333000001,239.2809324,185.5862985,141.41604740000002,122.7675991,123.1205732,116.9936377
2017-05-10,2,106.6018053,94.1089275,86.7147978,83.818463,91.2908617,91.9767654,111.17080590000002,190.6088775,261.95966150000004,295.3980873,317.5254972,340.044443,356.675651,332.2160158000001,354.00343280000016,354.20273239999995,334.7336049999999,298.1212758,265.9298088,197.127158,157.64541090000003,121.089779,117.1597207,107.0949
2017-05-12,1,96.3783467,96.9827361,93.9875151,86.5225615,86.785049,81.77335129999999,79.38996479999999,135.4943294,188.897459,186.4930735,171.6429625,178.3110995,184.32960380000003,185.5275013,193.4582509,196.0672812,185.2369515,178.32560790000005,165.2747294,132.66175520000002,113.7261933,108.5955649,105.5425012,101.1775727
2017-05-13,1,102.9004452,94.676855,93.9583074,89.55367170000002,85.6344947,78.9342865,80.954963,84.16876450000002,96.6173535,105.2924222,113.008982,117.4920776,120.23550149999998,118.20508909999998,116.5671671,120.0823997,119.23079479999998,110.055759,106.0502952,104.0683714,108.5230229,106.3131645,101.8289235,100.2085643
2017-05-14,1,99.3802492,100.4252358,98.7815868,97.6812392,94.3887869,88.980399,82.12537090000002,79.4644158,80.8093063,81.903736,84.0683511,88.2368435,87.6177548,88.32637559999998,97.7871887,98.6219944,111.1280443,111.3059631,108.5732296,109.0752966,102.5938598,104.7243038,105.7752083,102.1456266
2017-05-15,2,104.0521449,100.4154999,95.4604995,93.0606956,90.8430103,88.18224609999999,107.7414783,175.7077962,267.2662997,297.2767342,298.8109975,296.1319069,302.1687376000001,318.2009014,332.0035441,334.1345608,318.9343392,293.7756282,246.1701316,193.0294895,140.147326,124.5861125,123.8885639,127.5349448
2017-05-16,2,108.2324731,105.0515064,101.8420956,94.6102309,91.5808388,93.4459318,117.3248492,186.1412448,256.203072,281.2753053,313.5255695,323.3868908,332.2150613,346.3769778,355.8045743,360.6622157,354.6089676,330.25699999999995,286.8276318,202.3207834,154.9989642,134.0089365,122.3854173,127.6914828
2017-05-17,2,108.7765381,103.0155579,99.277545,98.8485927,98.004242,107.1697328,114.2181426,186.7542247,262.3431796,286.8167505,328.075013,343.4848428,363.9392051,360.4690249,353.3106567,366.9966595,410.61139160000016,334.6375823,267.08475380000004,196.6964876,148.06204,127.2461131,118.00693490000002,121.3106503
2017-05-18,2,103.1304797,97.1850901,93.0270972,93.1691268,89.3663988,95.6281097,102.1246276,171.6393354,252.631333,310.09910539999987,336.5274923,348.3170945,343.4126826000001,338.9351231,346.7160162,337.3750883,329.6610102,293.5020685,255.9048862,187.6113657,131.7969782,119.8479745,115.4250124,111.7268976
2017-05-19,0,101.992143,90.3754962,89.4024789,80.44106020000002,75.72983909999998,74.5691671,94.2414121,146.0106286,224.5371527,275.9499589,292.4196655,304.6853723000001,298.6336514,293.94228389999995,319.6778947,319.8256513,317.8401004,275.62638339999995,224.3025366,167.5787015,124.2419198,97.7659988,95.9072055,95.6590355
2017-05-20,1,85.899273,86.1350345,82.795239,77.6468569,77.10660990000002,75.13747640000003,68.87213840000001,77.05697590000003,93.581089,94.3935594,102.4594662,104.3591121,107.6317108,110.3547084,111.4069492,116.4098655,121.67030590000002,122.4991937,120.4955073,107.73441499999998,100.4498619,94.3149086,93.0973484,93.157291
2017-05-21,1,90.1340077,91.2318736,88.3353479,84.469432,78.9319957,76.22427009999998,75.26576120000001,74.51189709999998,72.9759157,75.4432982,78.221275,86.33987020000002,89.2657945,90.7401152,97.7165557,101.850877,104.6731426,104.5194681,102.4138411,95.5408684,92.403236,87.1626492,93.06107740000002,90.520962
2017-05-22,2,86.6260293,83.3950468,81.1609441,78.0824907,77.44221209999998,75.6910864,99.7221511,172.2021086,237.890035,307.5763619,327.5361023,336.8308324,357.4854488,349.2927844,357.3481917,357.8262053,347.8175092,319.5501826,268.3210222,201.8315067,149.7188611,133.51526909999998,129.4527262,116.0484918
2017-05-23,2,98.7806323,89.2052792,88.23607990000002,83.0046563,79.8924136,89.5366816,99.0933265,154.6358724,248.484985,321.1818049,364.4485263,371.01491360000006,368.4175282,377.460843,391.7323361,399.736964,408.72911760000005,386.2540788,340.3071214,258.6464011,159.575219,148.11873730000005,141.3219337,142.4644702
2017-05-24,2,128.3819681,121.9770822,118.4797942,107.1640058,106.6121139,114.87579309999998,122.8374685,184.7442386,251.57221980000003,345.4745935,385.8686517,390.2940955,390.2818779,393.5447407,395.0877854,409.3808502,397.4068386,375.0121687,294.7835802,211.6697291,155.87614969999996,142.7021407,139.30392980000002,138.7178668
2017-05-25,2,131.24470449999998,118.9768978,110.439468,104.0282824,101.890966,105.8338146,119.3501073,183.4457368,248.5130473,326.1805214,391.0603681,388.7117254,403.0248347,387.803805,401.9811844,400.7580881,415.2111271,367.1967227,302.0238445,218.0238356,158.5813936,146.111042,148.58739680000005,141.2661909
2017-05-26,2,131.5591168,120.0440288,116.9270136,109.0814054,106.7528072,113.1128316,121.5000231,178.88322680000005,259.0992159,313.6076565,351.4448001,363.259792,369.9040665,365.0410799,364.3805659,357.6937207,347.42730960000006,322.4018468000001,261.57805240000005,196.5997013,140.6579835,127.7771969,120.1362335,116.2731811
2017-05-27,1,107.7151341,105.3141848,102.4602298,100.2385356,93.3548725,85.8691108,83.2003288,86.9425415,102.8357301,114.2591861,131.80556869999998,129.2711803,132.7106256,128.1731235,124.5658771,128.7206247,131.21816940000002,123.7831871,127.6947281,114.0470962,110.3831525,112.1797124,108.3754572,108.7998279
2017-05-28,1,106.3234731,107.6527098,94.7631418,90.3672875,86.7062073,83.5059597,86.0886458,81.004597,87.58644720000002,89.8159683,99.7840027,105.4212797,108.8658793,108.4649893,108.0747897,118.0472148,126.6337059,125.9273759,122.4862125,114.89354679999998,114.0014711,116.98752890000002,118.0271703,112.34465
2017-05-29,2,106.8054956,90.328153,89.0069341,86.6141935,87.9482027,99.205003,106.2837659,170.3230799,236.5151732,298.9679173,349.8444854,356.3935008,368.8266269,357.485067,361.018626,365.6735316,382.2885131,337.3365265,282.6383313,225.2623818,153.1235626,138.7235938,134.6117987,129.9219584
2017-05-30,2,116.0139389,111.5039264,105.3544647,98.6470023,98.1917058,102.5488074,110.7073007,155.6926948,243.4389253,311.3437734,352.170411,340.71526560000007,344.5269659,343.2248370000001,371.3988135,363.5837493,353.5763895,330.8400086000001,305.2109200000001,230.2666344,153.86005480000003,133.0170201,127.1617353,124.9791756
2017-05-31,2,110.7363175,107.4497831,104.8218537,95.436637,88.2219533,96.8011902,111.7396879,149.577786,227.11888430000005,271.6247376,334.8093923,355.9288502,347.7268317,325.5339431000001,330.2921256,341.3965877,347.4435361,316.7473888,265.163918,195.7857037,149.78815780000005,127.5082188,114.3336371,116.41501979999998
2017-06-01,2,108.5529942,102.3831062,98.7298529,92.1100136,88.8950667,95.2461188,108.6303087,155.8104801,219.1039478,289.3862645,342.2163123,348.5232665,360.9562017,354.90448080000016,363.9218332,368.8877149,363.5740134,331.0622162,258.3833409,202.2667587,145.1284797,127.7124818,122.8630491,117.5531656
2017-06-02,2,110.9791423,96.3670836,95.0006214,89.6269773,86.5187435,92.3240125,98.4898916,142.151776,225.8606624,276.1397135,319.4100620000001,335.42924460000006,340.9647719,333.8526015,343.9897733,350.7525967,330.27609,287.4009045,240.7411265,185.3530187,128.8729629,111.2080314,108.2004019,107.6082301
2017-06-03,1,97.7436635,95.0372742,89.26464909999999,87.53509509999998,84.13478429999998,81.02483240000002,78.0200664,84.6290244,99.16510490000002,102.8739101,106.08828429999998,108.2485087,110.5076193,111.506599,105.7272924,105.4903855,110.8201226,108.6808972,109.948855,95.1962939,91.4055926,85.3563534,85.6621752,86.3910314
2017-06-04,1,87.51695959999998,86.0319485,85.0406048,80.49775749999998,82.0673373,75.5498204,74.4716172,73.066975,72.0214157,71.5098037,76.3445371,76.0858676,78.3081345,78.44710970000001,83.4771338,88.1679286,94.4262033,98.4975276,102.0476949,98.5649153,93.5014837,90.1490888,90.5717414,93.9544894
2017-06-05,2,100.8604878,100.7488113,94.8612644,92.1415121,92.5017404,94.1555071,97.0907855,165.0639758,256.8433506,288.8460175,318.80471810000006,321.7552685,325.0843736,315.9645079,330.3049159,327.5857363,329.000878,297.6050822,238.3678577,175.9851739,121.6783237,109.64971470000002,108.6665797,105.06238770000002
2017-06-06,0,93.8302135,90.7775316,89.0340419,84.2676507,80.41318879999999,89.3230645,95.4832166,147.1734005,217.4440723,273.02193470000003,307.7222095,321.6241202,324.0876847,306.8014988,323.4924585,337.66182010000006,329.8673731,301.7558209,234.4261545,171.33026830000003,127.5492623,118.2978665,110.7704886,106.558471
2017-06-07,2,103.6623271,97.9521263,93.2725946,86.1617605,86.52007979999998,91.6875519,96.8317342,147.9202013,228.8976905,287.6511744,318.71976760000007,333.1966691,353.04072410000015,338.9744485,368.5475311,372.2880257,389.3241326,353.0783314,270.5411892,196.0911437,144.8831732,130.3936723,123.3588164,114.1360556
2017-06-08,2,98.4507571,92.7111577,90.0419939,89.1245285,89.3480724,95.6758347,97.4342146,150.8980504,232.3172822,300.0638742,342.6926078,345.55362610000014,352.72134839999984,338.2685003,332.68143,335.2316631,322.0658628,300.2776822,249.2777927,196.2406184,144.4206225,126.5168751,108.4010378,101.589344
2017-06-09,2,100.589028,92.387964,86.1081176,83.2119737,85.0931023,90.7658867,95.5296053,146.39605569999995,206.4554865,279.76318639999994,321.8699994,336.1955172,335.4153089,323.8996482,327.1342578,340.0303164,331.03797189999995,290.7183647,243.45477,183.5396596,140.815476,124.4805448,105.8252241,99.8798345
2017-06-10,1,92.0983687,88.2929681,89.34959959999998,86.09933620000002,83.4568984,77.47313790000003,71.9870537,71.49720429999998,77.4838283,83.1835296,90.4090946,95.1031347,96.9625007,99.5184608,100.6218628,107.3195893,112.5189417,109.5701094,109.6031351,106.4624483,99.0444561,93.0721496,94.2921915,95.2909803
2017-06-11,1,95.8632985,86.8211291,85.2643396,82.6553093,82.0898635,78.7111244,76.5419277,72.6235143,74.31851540000002,75.9268479,80.744973,82.9311598,85.2727392,102.0396771,102.9624877,109.1247397,117.6520518,118.4983115,117.5808461,115.9112347,106.0848481,110.355472,110.4705847,111.05435690000002
2017-06-12,2,107.3283707,105.3265933,102.0736573,96.4138541,89.5057558,96.1164319,97.9763706,152.9055548,229.4356467,289.7571832,329.491491,340.8196879,364.6951691,344.50004900000016,370.8915922,396.228222,387.9055547,350.90894380000015,270.8263938,196.4616806,143.2204342,127.3381269,113.9646274,105.7030481
2017-06-13,0,101.2014352,93.0606956,92.5842092,89.0827214,88.4817682,84.1876636,81.7840417,127.6481485,171.181939,207.3798243,221.432546,214.7504733,228.0132508,219.5363363,233.5884853,237.0115132,235.0330256,231.6359601,196.0040933,144.5538707,115.339871,110.3348548,116.4780168,114.7162007
2017-06-14,2,113.6154713,109.1115676,102.3082734,95.3211425,95.2205382,100.9481109,107.6624457,168.65900459999997,247.4709242,313.59601160000005,358.4607569,361.4183706,377.9440109,359.3535962,361.9496453,373.2791785,378.4943756,347.5027151,295.7732058,207.6022228,149.93343269999997,139.58627090000002,129.3651031,129.23853640000002
2017-06-15,0,113.2519977,98.8926906,95.1075254,92.5175851,87.47286170000002,85.86529279999998,80.37825409999998,125.0213645,185.32514730000003,209.9052404,222.3786464,228.8717281,230.4342446,236.0667491,246.5330325,250.13474280000003,248.5168653,236.9576794,215.789542,160.31514740000003,109.0525795,103.4273292,108.0480637,110.1689627
2017-06-16,2,98.8921179,94.9114711,89.0540864,90.9588866,84.4877584,91.2204196,98.9824136,146.0291459,235.7536731,303.8820651000001,346.4865544,368.2279645,386.9535364,384.1723143,401.9956928,412.2758487,406.2044651,341.0323505,295.3240181000001,213.5800654,155.1381303,140.53237130000002,122.66069509999998,120.6522362
2017-06-17,1,110.4308775,104.7512207,103.3103075,101.8541223,99.2139753,96.4932685,94.9446877,101.8176604,123.9958497,127.71038190000002,138.295596,141.2228566,145.104999,149.40349430000003,142.32072250000004,134.9233475,140.4995365,135.5540811,134.3956999,132.3746416,132.6676731,131.0077976,126.0827685,121.2873605
2017-06-18,1,119.43047620000002,117.5327393,116.0965986,112.4532721,108.723277,107.4816634,100.6772238,101.686703,100.7877549,104.9218853,111.4831183,121.6155176,122.6354963,118.9753706,122.4272244,126.3282659,127.50478259999998,124.8451638,129.1616037,123.8815006,123.1012923,124.3728772,125.2294455,119.5035909
2017-06-19,2,116.914796,114.3374551,111.8796176,111.808221,108.7017053,109.9051389,116.3186153,200.2432187,338.8982794,439.3889939,480.11979969999993,478.2688333,482.1072596,461.65098830000005,483.1190296,507.3595116,494.6497714,433.1389279,363.706498,244.3983887,166.93956830000005,147.1714915,136.5605059,133.5114511
2017-06-20,2,128.9330964,117.770028,116.8647802,114.7799613,119.44822990000002,121.59356409999998,133.1170517,210.6514685,338.2335656,426.0832639,470.324148,474.65452360000006,473.2615263,465.3237134,491.6379421,493.843028,485.45087310000014,422.3742678,353.0157162,216.69097180000003,153.81939309999996,143.44283269999997,134.8845948,132.2662104
2017-06-21,2,125.9518111,112.1598588,111.2122312,110.45264009999998,110.0609133,111.2723647,121.7373118,193.8459688,325.1563429,411.5658916,417.2873555,429.3501356,424.9267917,406.7090138,430.6973169,442.4424394,436.3804099,387.5644164,311.3218199,206.8958928,148.9319713,136.7590419,118.7942065,113.59561770000002
2017-06-22,2,108.8695064,100.1617938,97.2414056,93.9226091,93.8977921,103.9839936,106.8117953,188.6716243,311.6793756,373.4969954,400.0049876,396.0804654,392.1147088,383.1809706,396.8633463,399.9509629,384.8876166,349.2941207,302.8365058,226.71990330000003,156.8106052,137.0213385,113.9422921,110.1199014
2017-06-23,2,102.6167678,96.3401667,94.5819777,94.3393438,92.3331757,101.2684411,108.0724989,179.0453009,265.2549773,334.7043973000001,368.1496955,384.9292328,396.2980914,378.102267,410.4510356,401.9386137,406.4995965,352.8244344,290.1187478,187.31814330000003,126.4552144,102.089502,101.144547,99.9716574
2017-06-24,1,96.5009045,93.7794341,92.0998959,91.5413225,89.8711384,87.82717209999998,84.65307779999998,93.8653391,112.8068189,111.2822915,112.6640257,114.7816794,117.7282209,115.1197633,110.6714115,109.3274755,107.0555746,106.3559261,105.5043212,100.6134632,95.9178959,96.2796514,93.4279872,93.6101058
2017-06-25,1,86.6397741,85.700737,89.0317511,90.7565326,84.8699402,84.0376162,80.54376440000001,75.7844365,77.5575157,83.14114980000002,87.21953740000002,91.7364223,91.2293919,89.06267690000001,87.47496159999999,96.7150943,97.1249566,98.0989284,97.5361552,95.2243562,89.7109733,87.331023,89.48991109999999,90.9394148
2017-06-26,0,87.5515125,83.6607796,83.4925967,80.19709,81.8871277,91.8729158,94.3055545,180.0788335,261.0005799,354.3659519,378.2097437,373.7613919,363.8844168,365.23503430000005,363.6851172,374.433169,367.9133613,322.9630928,257.9177358,170.7043072,117.6980587,95.4696627,85.6482395,86.0569564
2017-06-27,0,80.64818670000002,73.18666929999998,75.0964329,73.0043598,74.03502890000001,84.3598554,89.7982146,160.2727676,254.52124300000003,313.1796587,339.34269460000013,345.25257680000016,326.0921347000001,326.4727893,335.5581021000001,329.5416977,356.4933415,312.6340665,272.9459565,191.9468956,138.5855731,120.2465737,112.2680991,111.9796492
2017-06-28,2,101.2121256,100.2767156,99.5089158,97.0988033,97.9128009,108.2164375,119.8006313,177.3955431,268.68220499999995,313.2989712,346.504499,348.7706729,344.1314211,322.1067154,330.8474537,339.57711980000005,338.60391160000006,299.1387728,242.1682949,160.03547890000004,122.0360703,114.0537777,103.0795094,102.011233
2017-06-29,2,99.2368833,95.6471997,92.5889817,91.0108114,93.403552,100.0903972,106.1705622,150.5319042,246.57445780000003,291.0045238,309.4721898,318.0775799999999,322.3764571000001,313.7863389,341.1352456,324.8589207,319.1800275,291.1240272,239.1047317,175.8902966,130.7407285,106.5743157,101.2134619,100.2295633
2017-07-05,2,100.0190006,94.6633011,92.3129403,89.0017798,92.5458383,98.5347531,104.36503,165.9678873,287.587032,318.6852147,330.4540088,337.5858419,340.120803,325.2412934,319.6055436000001,346.777486,343.2206372,312.6728192,256.7278561,172.11696719999995,125.8792691,106.5636253,97.6161423,100.2316632
2017-07-06,0,96.7551833,86.21731240000004,83.6716609,81.2953377,83.0056108,83.4105097,99.3968575,162.8462905,243.2739877,297.992991,336.3268564,331.7233029,345.6861107,323.4573329,341.1438361,346.22330330000005,332.1549278,289.1335129,250.0748002,176.5298116,123.6489844,87.7989189,89.84708499999998,88.7181024
2017-07-07,0,87.563921,83.5439488,82.69730729999998,79.18073840000002,81.38658790000002,81.0899293,99.0896994,161.2412033,246.713433,297.5955372,343.9370849,335.604109,330.9406129,316.3732248,330.43205530000006,336.8207147,320.4458854,293.0307364,248.9408542,169.8786647,124.30415320000002,107.9312329,87.66586159999999,88.2631877
2017-07-08,1,84.4406061,82.6988345,84.2225983,80.11328490000002,78.33524229999998,78.505716,77.5386166,89.0729855,107.4803271,108.9745014,119.1009828,121.7348301,125.9109585,123.3330449,115.1798968,114.0558776,116.0713998,108.177303,99.831155,80.1944174,81.06587590000002,81.1655257,77.1104279,78.805429
2017-07-09,1,77.46702909999998,76.41746090000002,73.34549809999999,72.7336636,73.2294309,71.87690440000002,71.26716979999998,70.7192868,70.75784859999997,72.6252324,73.7288253,75.8413247,76.3708813,77.0768295,77.88700909999999,83.65524350000003,84.660332,85.24372240000002,85.8645292,81.8783463,81.63093990000002,83.1409589,82.08948170000002,85.393388
2017-07-10,0,78.6826803,75.5610835,73.9962762,72.94136280000002,75.164966,81.73288050000002,91.4682078,141.36183180000003,229.4555003,268.3555751,296.6887622,291.4848282,307.0544413,308.4529747,319.03513439999995,326.6676982,334.0536192,282.814532,229.1275341,161.4025138,108.2273188,95.5864935,90.6881904,88.674959
2017-07-11,0,84.07140550000003,78.5746309,77.53193509999998,78.6685537,78.3293244,85.7795787,94.5395979,146.74540269999997,207.0220777,249.6947183,272.103133,291.5556521000001,276.6538072,286.81503239999995,305.3983838,327.2762874,345.99460510000006,301.0531180000001,247.86207830000004,168.0160534,101.7424458,84.7970164,81.1361271,83.14706770000002
2017-07-12,0,78.9153874,75.90107640000002,75.7393841,90.9541141,81.4577936,79.74026629999999,92.5487018,149.1421522,244.5526359,304.3827958,333.2018234,345.8040869,360.9978179,347.7443945,375.8198666,384.768495,384.1343252,333.8092672,274.7742058,190.590742,129.7365945,105.78093529999998,94.3834417,94.6010677
2017-07-13,0,91.0299014,87.3409498,86.01954,86.5088167,84.75750009999999,94.4758373,102.7973592,160.5134925,263.01190230000003,331.8487242,355.5342599,375.5199627,390.3910727,383.7477527,403.3592915,411.3287938,399.1741908,350.6762367,289.2150272,185.05846,113.3138493,105.22637079999998,98.0093963,92.4721509
2017-07-14,0,94.11389090000002,86.8965346,82.327534,82.9798393,83.8753512,98.8724552,103.341806,162.5320691,250.9233507,310.7956995,355.4113203,358.46705660000015,367.4105307,359.9341231,388.9465324,390.827661,366.1505907,352.95252830000015,294.6386871,181.6188238,113.0244449,100.4280993,93.3714808,91.4458725
2017-07-15,1,86.3538059,86.9925573,88.02341729999998,85.1818708,84.9768442,81.76934240000001,82.308444,89.3688805,96.0961965,98.0743023,103.5798583,106.6917192,116.2124749,130.0840325,131.3267915,135.60161519999997,136.4831914,129.1276235,117.9817361,104.3258955,90.7655049,89.3719349,88.12153990000002,89.4368409
2017-07-16,1,91.7318407,89.5821158,88.50124,88.5520194,86.2413658,86.1726418,80.5996981,81.2132507,86.4391382,86.6374833,93.5284006,94.459229,94.8645097,97.2032256,100.9881999,104.8984046,94.073611,94.6772368,99.6486546,108.40275590000002,99.2596004,94.1488256,89.3440635,90.7383971
2017-07-18,0,89.7218546,84.1739188,85.43137709999998,85.4073237,85.14407259999999,90.0269128,101.400353,160.15135519999995,250.8074744,298.481695,316.6299853,323.99910710000006,323.3607375,311.9493082,328.3550633,334.0379654,322.3119329,308.3243081,256.6098799,173.9133362,131.7505895,120.03868359999998,101.9642716,96.5837551
2017-07-19,0,95.5611038,90.9787402,89.4181327,89.572189,90.2315576,97.6367595,109.3013222,166.7794032,243.6945404,290.1082483,319.8474139,327.5458382,320.3966332,307.3133017,324.8846922,320.59096939999995,312.1531894,302.1763736,244.743345,180.3224219,120.4577091,106.7526163,92.2818236,91.4878705
2017-07-20,0,88.78529920000004,81.32645440000002,79.26817059999998,79.0849066,76.6263055,84.465614,92.0624795,147.6876851,227.47682180000004,271.2750088,302.0790146,305.2798349,311.0944580000001,289.5916729,298.3816634,300.4567464,307.2699674,279.5999669,223.4320326,174.6651004,99.30503459999998,89.70467359999998,87.191666,86.5126347
2017-07-21,0,80.49126690000001,77.9929586,76.0726955,74.2488369,73.0213499,82.7194517,92.8634959,132.7982487,214.6258156,276.4627163,296.7355327,310.9449833,307.8388494,291.2710202,290.4392689,301.5248319,304.3551153,276.76376560000006,208.0538922,133.2856164,95.9604666,87.9155588,82.5153796,84.0383798
2017-07-22,1,78.5482867,79.2506078,79.4273812,78.2084847,77.1062281,78.5500048,80.2270613,85.5115551,107.5566871,120.32197920000002,123.9727508,124.8077474,127.395206,117.91186670000002,113.0402896,113.9827629,111.66638229999998,114.3937706,108.9989366,89.0804306,83.78467370000001,80.185636,77.7199716,79.2528986
2017-07-23,1,78.8165012,77.5431982,77.5136087,75.40912709999998,75.5230944,72.6993016,72.14416440000002,71.91050279999997,75.27893329999998,76.6702125,79.6039637,82.6144567,84.8462686,87.28406159999999,89.234296,88.48520440000001,90.5093171,99.3483689,94.0875467,93.3132563,89.5658893,82.7746218,77.64189350000002,77.12111829999998
2017-07-24,0,76.71851020000003,72.1109478,72.98412440000001,71.8572417,71.0474439,80.607525,86.6741361,145.3522145,226.22604500000003,269.2541414,318.8108269,316.3673069,322.787083,300.1839503,311.8910837,322.4528171,316.7109269,288.2355193,249.4581932,178.4907364,119.4835464,95.9226684,93.8321225,92.1852282
2017-07-25,0,88.23245279999998,80.4381967,79.263589,79.0182825,78.457991,89.0670676,94.5712873,156.3358369,220.1479799,260.86141380000004,296.1223619,322.8019732,330.4942887,329.6993811000001,336.68975730000005,351.383903,329.4050133,285.6434791000001,250.5442233,175.4098013,119.621758,101.8090699,90.3289166,86.02202170000002
2017-07-26,0,84.9735989,83.322123,79.926012,80.0623146,80.4874489,89.1365552,95.5977566,156.4879842,221.1324512,266.2300945,306.47983230000006,302.7847718999999,330.54735889999995,300.2221303,337.1677709,331.866287,353.0279338,306.7112031000001,278.2016244,186.8311574,115.9534236,99.4865805,87.02749200000002,85.0419411
2017-07-27,0,81.4864286,77.5777511,76.18819,75.4041637,75.83158879999998,83.84404359999998,87.6647162,157.7588055,233.4779542,293.287306,347.55654889999994,376.9276593,352.16869289999994,322.9562204,341.7413531,335.579292,330.037465,305.3460772,257.7275994,176.0348079,116.4236103,105.8855485,90.1534795,85.81661329999999
2017-07-30,1,81.2516216,81.3625345,80.947327,79.769474,77.2060688,78.9335229,80.8220966,76.2338151,80.6985843,81.4810834,81.659384,88.4489334,94.077429,93.3268102,91.8669979,97.757981,95.59584759999998,93.7183461,94.9523237,92.6002448,88.3765823,85.14846329999997,76.65723129999998,77.1413537
2017-08-01,1,70.80481,70.6446449,70.713178,70.29816140000001,69.72259790000001,69.9314425,77.73295279999998,79.4693792,84.5687,92.0368989,95.688625,100.9675827,100.0394269,102.7561248,103.9198512,104.0551993,106.34542659999998,130.1103767,159.84152450000005,142.30965030000004,89.5928062,80.1048853,68.2895116,65.4391837
2017-08-02,1,63.4122075,66.0166562,65.3599602,64.6181228,65.38248639999999,64.6872286,72.2417143,75.3564387,83.07605290000002,89.4618488,99.4069752,100.0730253,97.2417874,91.1956026,98.4232675,102.1311182,102.9527518,101.7796713,90.9594593,79.6751694,73.6894999,71.88740390000002,68.9355172,68.0485958
